reE,imE,inv_abs_det
3.544848484848485,-12.727272727272727,9.93186588234188e-6
3.544848484848485,-12.575757575757576,1.1118112342078165e-5
3.544848484848485,-12.424242424242424,1.2452287738904606e-5
3.544848484848485,-12.272727272727273,1.3953658087830996e-5
3.544848484848485,-12.121212121212121,1.5644110351205053e-5
3.544848484848485,-11.969696969696969,1.754852480905953e-5
3.544848484848485,-11.818181818181818,1.9695202638009014e-5
3.544848484848485,-11.666666666666666,2.2116357226157085e-5
3.544848484848485,-11.515151515151516,2.4848679119586467e-5
3.544848484848485,-11.363636363636363,2.7933986091111274e-5
3.544848484848485,-11.212121212121213,3.1419971682645544e-5
3.544848484848485,-11.06060606060606,3.5361067744235944e-5
3.544848484848485,-10.909090909090908,3.9819439028648965e-5
3.544848484848485,-10.757575757575758,4.4866130862978454e-5
3.544848484848485,-10.606060606060606,5.058239438119373e-5
3.544848484848485,-10.454545454545455,5.7061217849987434e-5
3.544848484848485,-10.303030303030303,6.440909735548252e-5
3.544848484848485,-10.151515151515152,7.274808565864937e-5
3.544848484848485,-10.0,8.221816451125192e-5
3.544848484848485,-9.848484848484848,9.297999331434128e-5
3.544848484848485,-9.696969696969697,0.00010521809588796966
3.544848484848485,-9.545454545454545,0.0001191445575265319
3.544848484848485,-9.393939393939394,0.00013500331669983
3.544848484848485,-9.242424242424242,0.0001530751500295597
3.544848484848485,-9.090909090909092,0.000173683465880486
3.544848484848485,-8.93939393939394,0.00019720104146998964
3.544848484848485,-8.787878787878787,0.00022405786130235978
3.544848484848485,-8.636363636363637,0.0002547502415391664
3.544848484848485,-8.484848484848484,0.00028985145627888684
3.544848484848485,-8.333333333333334,0.0003300241184007895
3.544848484848485,-8.181818181818182,0.0003760346105134901
3.544848484848485,-8.030303030303031,0.00042876991166508523
3.544848484848485,-7.878787878787879,0.0004892572240092396
3.544848484848485,-7.7272727272727275,0.0005586868719578157
3.544848484848485,-7.575757575757576,0.0006384390260825755
3.544848484848485,-7.424242424242424,0.0007301148970003253
3.544848484848485,-7.2727272727272725,0.0008355731528217195
3.544848484848485,-7.121212121212121,0.0009569724399259458
3.544848484848485,-6.96969696969697,0.0010968210336813
3.544848484848485,-6.818181818181818,0.0012580348165310406
3.544848484848485,-6.666666666666667,0.0014440049793483642
3.544848484848485,-6.515151515151516,0.0016586770723995203
3.544848484848485,-6.363636363636363,0.001906643299461894
3.544848484848485,-6.212121212121212,0.002193250257996914
3.544848484848485,-6.0606060606060606,0.002524724685649366
3.544848484848485,-5.909090909090909,0.002908320184948558
3.544848484848485,-5.757575757575758,0.0033524883701663718
3.544848484848485,-5.606060606060606,0.003867078418567251
3.544848484848485,-5.454545454545454,0.0044635696170406925
3.544848484848485,-5.303030303030303,0.005155342175750342
3.544848484848485,-5.151515151515151,0.005957992329320122
3.544848484848485,-5.0,0.006889698551411531
3.544848484848485,-4.848484848484849,0.007971646545960245
3.544848484848485,-4.696969696969697,0.009228521505012048
3.544848484848485,-4.545454545454546,0.010689076870108654
3.544848484848485,-4.393939393939394,0.012386789397085471
3.544848484848485,-4.242424242424242,0.014360610552260919
3.544848484848485,-4.090909090909091,0.016655823953264457
3.544848484848485,-3.9393939393939394,0.019325017435596028
3.544848484848485,-3.787878787878788,0.022429176032210545
3.544848484848485,-3.6363636363636362,0.02603889829333424
3.544848484848485,-3.484848484848485,0.030235732513885172
3.544848484848485,-3.3333333333333335,0.03511362118072214
3.544848484848485,-3.1818181818181817,0.04078043106109032
3.544848484848485,-3.0303030303030303,0.04735953292330685
3.544848484848485,-2.878787878787879,0.054991379593075936
3.544848484848485,-2.727272727272727,0.06383501546911022
3.544848484848485,-2.5757575757575757,0.0740694374789795
3.544848484848485,-2.4242424242424243,0.08589472077804275
3.544848484848485,-2.272727272727273,0.09953282739455536
3.544848484848485,-2.121212121212121,0.11522803789479094
3.544848484848485,-1.9696969696969697,0.13324698905756752
3.544848484848485,-1.8181818181818181,0.1538783649163785
3.544848484848485,-1.6666666666666667,0.17743236848154373
3.544848484848485,-1.5151515151515151,0.20424018306201475
3.544848484848485,-1.3636363636363635,0.23465369390992058
3.544848484848485,-1.2121212121212122,0.2690457580779817
3.544848484848485,-1.0606060606060606,0.30781126248703483
3.544848484848485,-0.9090909090909091,0.35136909053884624
3.544848484848485,-0.7575757575757576,0.40016493996848806
3.544848484848485,-0.6060606060606061,0.4546747333101515
3.544848484848485,-0.45454545454545453,0.5154081836256358
3.544848484848485,-0.30303030303030304,0.5829119657379372
3.544848484848485,-0.15151515151515152,0.6577719238728337
3.544848484848485,0.0,0.7406138222168281
4.251818181818182,-15.0,2.704915735956726e-6
4.251818181818182,-14.848484848484848,3.0093141252242533e-6
4.251818181818182,-14.696969696969697,3.3493772432402065e-6
4.251818181818182,-14.545454545454545,3.7294565797266007e-6
4.251818181818182,-14.393939393939394,4.154456672944486e-6
4.251818181818182,-14.242424242424242,4.62990834896334e-6
4.251818181818182,-14.090909090909092,5.162052069041195e-6
4.251818181818182,-13.93939393939394,5.757932838963437e-6
4.251818181818182,-13.787878787878787,6.425508351993431e-6
4.251818181818182,-13.636363636363637,7.1737722888184745e-6
4.251818181818182,-13.484848484848484,8.012894989044561e-6
4.251818181818182,-13.333333333333334,8.954384045773945e-6
4.251818181818182,-13.181818181818182,1.001126776510988e-5
4.251818181818182,-13.030303030303031,1.1198304884745526e-5
4.251818181818182,-12.878787878787879,1.253222447038702e-5
4.251818181818182,-12.727272727272727,1.4032000517506638e-5
4.251818181818182,-12.575757575757576,1.571916649281948e-5
4.251818181818182,-12.424242424242424,1.761817587124984e-5
4.251818181818182,-12.272727272727273,1.9756815679097808e-5
4.251818181818182,-12.121212121212121,2.2166681165072305e-5
4.251818181818182,-11.969696969696969,2.488372101392844e-5
4.251818181818182,-11.818181818181818,2.7948864023443786e-5
4.251818181818182,-11.666666666666666,3.140873992017069e-5
4.251818181818182,-11.515151515151516,3.5316509035009956e-5
4.251818181818182,-11.363636363636363,3.973281794527313e-5
4.251818181818182,-11.212121212121213,4.472690097315547e-5
4.251818181818182,-11.06060606060606,5.037785067886939e-5
4.251818181818182,-10.909090909090908,5.6776084278554845e-5
4.251818181818182,-10.757575757575758,6.402503734461256e-5
4.251818181818182,-10.606060606060606,7.224312131620173e-5
4.251818181818182,-10.454545454545455,8.156598738522437e-5
4.251818181818182,-10.303030303030303,9.214914637306173e-5
4.251818181818182,-10.151515151515152,0.00010417100244405076
4.251818181818182,-10.0,0.00011783636810791806
4.251818181818182,-9.848484848484848,0.00013338053916983576
4.251818181818182,-9.696969696969697,0.00015107402135232834
4.251818181818182,-9.545454545454545,0.00017122801553392977
4.251818181818182,-9.393939393939394,0.0001942007862634632
4.251818181818182,-9.242424242424242,0.00022040505879913775
4.251818181818182,-9.090909090909092,0.00025031661382030366
4.251818181818182,-8.93939393939394,0.0002844842766485612
4.251818181818182,-8.787878787878787,0.0003235415298289449
4.251818181818182,-8.636363636363637,0.00036822001484401533
4.251818181818182,-8.484848484848484,0.0004193652311946931
4.251818181818182,-8.333333333333334,0.0004779547897473454
4.251818181818182,-8.181818181818182,0.0005451196328058682
4.251818181818182,-8.030303030303031,0.0006221686965093598
4.251818181818182,-7.878787878787879,0.0007106175625390675
4.251818181818182,-7.7272727272727275,0.0008122217263278823
4.251818181818182,-7.575757575757576,0.0009290151984628467
4.251818181818182,-7.424242424242424,0.0010633552550153881
4.251818181818182,-7.2727272727272725,0.0012179742611152556
4.251818181818182,-7.121212121212121,0.0013960396098078008
4.251818181818182,-6.96969696969697,0.0016012229442349658
4.251818181818182,-6.818181818181818,0.001837779963999779
4.251818181818182,-6.666666666666667,0.002110642254068463
4.251818181818182,-6.515151515151516,0.0024255227138315232
4.251818181818182,-6.363636363636363,0.0027890363012940994
4.251818181818182,-6.212121212121212,0.0032088379383573497
4.251818181818182,-6.0606060606060606,0.003693779542756567
4.251818181818182,-5.909090909090909,0.0042540882550509695
4.251818181818182,-5.757575757575758,0.004901568009776285
4.251818181818182,-5.606060606060606,0.00564982665364545
4.251818181818182,-5.454545454545454,0.0065145308367043995
4.251818181818182,-5.303030303030303,0.007513690892198434
4.251818181818182,-5.151515151515151,0.008667977876644192
4.251818181818182,-5.0,0.010001074863183738
4.251818181818182,-4.848484848484849,0.01154006446819011
4.251818181818182,-4.696969696969697,0.013315854439581694
4.251818181818182,-4.545454545454546,0.015363642934734262
4.251818181818182,-4.393939393939394,0.017723424843780568
4.251818181818182,-4.242424242424242,0.020440540131331994
4.251818181818182,-4.090909090909091,0.023566264616870315
4.251818181818182,-3.9393939393939394,0.02715844281177765
4.251818181818182,-3.787878787878788,0.03128216128590928
4.251818181818182,-3.6363636363636362,0.03601045945678343
4.251818181818182,-3.484848484848485,0.04142507261469898
4.251818181818182,-3.3333333333333335,0.047617199414323554
4.251818181818182,-3.1818181818181817,0.05468828307819283
4.251818181818182,-3.0303030303030303,0.06275079241466204
4.251818181818182,-2.878787878787879,0.0719289858675627
4.251818181818182,-2.727272727272727,0.08235963977212357
4.251818181818182,-2.5757575757575757,0.09419272150081846
4.251818181818182,-2.4242424242424243,0.10759198997436582
4.251818181818182,-2.272727272727273,0.1227355106757425
4.251818181818182,-2.121212121212121,0.13981608007321336
4.251818181818182,-1.9696969696969697,0.1590415648863793
4.251818181818182,-1.8181818181818181,0.18063517381378824
4.251818181818182,-1.6666666666666667,0.20483569126866547
4.251818181818182,-1.5151515151515151,0.2318977117715368
4.251818181818182,-1.3636363636363635,0.2620919171016515
4.251818181818182,-1.2121212121212122,0.2957054336599639
4.251818181818182,-1.0606060606060606,0.3330422933893456
4.251818181818182,-0.9090909090909091,0.37442399840002305
4.251818181818182,-0.7575757575757576,0.4201901595449102
4.251818181818182,-0.6060606060606061,0.47069914677630054
4.251818181818182,-0.45454545454545453,0.5263286594655261
4.251818181818182,-0.30303030303030304,0.5874761032366594
4.251818181818182,-0.15151515151515152,0.6545586503348393
4.251818181818182,0.0,0.7280128651477694
4.958787878787879,-15.0,3.7500352157886343e-6
4.958787878787879,-14.848484848484848,4.174160330029512e-6
4.958787878787879,-14.696969696969697,4.648222756294615e-6
4.958787878787879,-14.545454545454545,5.178345082729314e-6
4.958787878787879,-14.393939393939394,5.771431829493099e-6
4.958787878787879,-14.242424242424242,6.435273511365612e-6
4.958787878787879,-14.090909090909092,7.178665136981133e-6
4.958787878787879,-13.93939393939394,8.01154123282004e-6
4.958787878787879,-13.787878787878787,8.945129794910766e-6
4.958787878787879,-13.636363636363637,9.992127935445083e-6
4.958787878787879,-13.484848484848484,1.116690241325933e-5
4.958787878787879,-13.333333333333334,1.248571872578091e-5
4.958787878787879,-13.181818181818182,1.3967003006651423e-5
4.958787878787879,-13.030303030303031,1.5631641630664967e-5
4.958787878787879,-12.878787878787879,1.7503324191048306e-5
4.958787878787879,-12.727272727272727,1.960893640109945e-5
4.958787878787879,-12.575757575757576,2.197901050359022e-5
4.958787878787879,-12.424242424242424,2.4648241971353746e-5
4.958787878787879,-12.272727272727273,2.765608267964639e-5
4.958787878787879,-12.121212121212121,3.104742235868173e-5
4.958787878787879,-11.969696969696969,3.487337203225385e-5
4.958787878787879,-11.818181818181818,3.919216536174335e-5
4.958787878787879,-11.666666666666666,4.407019639792194e-5
4.958787878787879,-11.515151515151516,4.9583215259146895e-5
4.958787878787879,-11.363636363636363,5.5817706778015174e-5
4.958787878787879,-11.212121212121213,6.287248127622261e-5
4.958787878787879,-11.06060606060606,7.086051144124227e-5
4.958787878787879,-10.909090909090908,7.991105490750914e-5
4.958787878787879,-10.757575757575758,9.017210872840377e-5
4.958787878787879,-10.606060606060606,0.00010181324962597658
4.958787878787879,-10.454545454545455,0.0001150289229120826
4.958787878787879,-10.303030303030303,0.0001300422535073103
4.958787878787879,-10.151515151515152,0.00014710946479730414
4.958787878787879,-10.0,0.0001665250054533395
4.958787878787879,-9.848484848484848,0.0001886275011433535
4.958787878787879,-9.696969696969697,0.00021380666765579375
4.958787878787879,-9.545454545454545,0.0002425113447905435
4.958787878787879,-9.393939393939394,0.00027525883693001716
4.958787878787879,-9.242424242424242,0.0003126457770391707
4.958787878787879,-9.090909090909092,0.0003553607665569702
4.958787878787879,-8.93939393939394,0.00040419908488432293
4.958787878787879,-8.787878787878787,0.00046007980962943734
4.958787878787879,-8.636363636363637,0.0005240657431360397
4.958787878787879,-8.484848484848484,0.0005973866027672623
4.958787878787879,-8.333333333333334,0.0006814660025413349
4.958787878787879,-8.181818181818182,0.0007779528324552699
4.958787878787879,-8.030303030303031,0.0008887577293634778
4.958787878787879,-7.878787878787879,0.0010160954293586227
4.958787878787879,-7.7272727272727275,0.0011625338953769099
4.958787878787879,-7.575757575757576,0.0013310512234858767
4.958787878787879,-7.424242424242424,0.0015251014440692344
4.958787878787879,-7.2727272727272725,0.001748690445343767
4.958787878787879,-7.121212121212121,0.0020064633496738086
4.958787878787879,-6.96969696969697,0.002303804758698589
4.958787878787879,-6.818181818181818,0.002646953338865944
4.958787878787879,-6.666666666666667,0.003043132228383127
4.958787878787879,-6.515151515151516,0.0035006966896245864
4.958787878787879,-6.363636363636363,0.004029300283473049
4.958787878787879,-6.212121212121212,0.004640080576413221
4.958787878787879,-6.0606060606060606,0.005345864978362706
4.958787878787879,-5.909090909090909,0.006161396721717865
4.958787878787879,-5.757575757575758,0.007103580209082614
4.958787878787879,-5.606060606060606,0.008191743971881268
4.958787878787879,-5.454545454545454,0.009447918311587375
4.958787878787879,-5.303030303030303,0.010897123392132444
4.958787878787879,-5.151515151515151,0.012567662216077967
4.958787878787879,-5.0,0.014491411705018843
4.958787878787879,-4.848484848484849,0.016704104232302328
4.958787878787879,-4.696969696969697,0.019245591688094213
4.958787878787879,-4.545454545454546,0.022160084777217853
4.958787878787879,-4.393939393939394,0.025496362010469665
4.958787878787879,-4.242424242424242,0.02930794589535078
4.958787878787879,-4.090909090909091,0.03365324811569318
4.958787878787879,-3.9393939393939394,0.03859569069738821
4.958787878787879,-3.787878787878788,0.044203815671900244
4.958787878787879,-3.6363636363636362,0.050551400686052184
4.958787878787879,-3.484848484848485,0.057717601343225816
4.958787878787879,-3.3333333333333335,0.0657871418525724
4.958787878787879,-3.1818181818181817,0.07485057319992297
4.958787878787879,-3.0303030303030303,0.08500461249011615
4.958787878787879,-2.878787878787879,0.09635256897044626
4.958787878787879,-2.727272727272727,0.10900485275809552
4.958787878787879,-2.5757575757575757,0.12307955304547566
4.958787878787879,-2.4242424242424243,0.13870306512014519
4.958787878787879,-2.272727272727273,0.15601074109814964
4.958787878787879,-2.121212121212121,0.17514753836176492
4.958787878787879,-1.9696969696969697,0.19626864209728886
4.958787878787879,-1.8181818181818181,0.21954004317745343
4.958787878787879,-1.6666666666666667,0.24513905864626423
4.958787878787879,-1.5151515151515151,0.2732547878505773
4.958787878787879,-1.3636363636363635,0.3040885016034264
4.958787878787879,-1.2121212121212122,0.3378539638210842
4.958787878787879,-1.0606060606060606,0.37477768450601034
